BEGIN_DATA,,,,
year,month,day,hour,demand
2016,5,21,2,219654
2016,5,21,3,216993
2016,5,21,4,207739
2016,5,21,5,198492
2016,5,21,6,187681
2016,5,21,7,178336
2016,5,21,8,170264
2016,5,21,9,165563
2016,5,21,10,163103
2016,5,21,11,163022
2016,5,21,12,165260
2016,5,21,13,169045
2016,5,21,14,177816
2016,5,21,15,187703
2016,5,21,16,197045
2016,5,21,17,204312
2016,5,21,18,209141
2016,5,21,19,212341
2016,5,21,20,214884
2016,5,21,21,216821
2016,5,21,22,218618
2016,5,21,23,219957
2016,5,21,24,218630
2016,5,22,1,215973
2016,5,22,2,213626
2016,5,22,3,211530
2016,5,22,4,204384
2016,5,22,5,199677
2016,5,22,6,185931
2016,5,22,7,176250
2016,5,22,8,170215
2016,5,22,9,163403
2016,5,22,10,160583
2016,5,22,11,159756
2016,5,22,12,159688
2016,5,22,13,162120
2016,5,22,14,170135
2016,5,22,15,179493
2016,5,22,16,187873
2016,5,22,17,194635
2016,5,22,18,200677
2016,5,22,19,205451
2016,5,22,20,209637
2016,5,22,21,213236
2016,5,22,22,217308
2016,5,22,23,220618
2016,5,22,24,222082
2016,5,23,1,221254
2016,5,23,2,220349
2016,5,23,3,218776
2016,5,23,4,210906
2016,5,23,5,198688
2016,5,23,6,186499
2016,5,23,7,176362
2016,5,23,8,169043
2016,5,23,9,164642
2016,5,23,10,163491
2016,5,23,11,168330
2016,5,23,12,179156
2016,5,23,13,190800
2016,5,23,14,199919
2016,5,23,15,208250
2016,5,23,16,216230
2016,5,23,17,223253
2016,5,23,18,229011
2016,5,23,19,234724
2016,5,23,20,239315
2016,5,23,21,243240
2016,5,23,22,245650
2016,5,23,23,246745
2016,5,23,24,245507
2016,5,24,1,242122
2016,5,24,2,239068
2016,5,24,3,235619
2016,5,24,4,224557
2016,5,24,5,210189
2016,5,24,6,196422
2016,5,24,7,185430
2016,5,24,8,177201
2016,5,24,9,172125
2016,5,24,10,170762
2016,5,24,11,174274
2016,5,24,12,183428
2016,5,24,13,194976
2016,5,24,14,204425
2016,5,24,15,213585
2016,5,24,16,222903
2016,5,24,17,231337
2016,5,24,18,238369
2016,5,24,19,243131
2016,5,24,20,250620
2016,5,24,21,255045
2016,5,24,22,258869
2016,5,24,23,260567
2016,5,24,24,259496
2016,5,25,1,255079
2016,5,25,2,251025
2016,5,25,3,246967
2016,5,25,4,235044
2016,5,25,5,220021
2016,5,25,6,206189
2016,5,25,7,194180
2016,5,25,8,184771
2016,5,25,9,178739
2016,5,25,10,176673
2016,5,25,11,180299
2016,5,25,12,189030
2016,5,25,13,200137
2016,5,25,14,210268
2016,5,25,15,220507
2016,5,25,16,231080
2016,5,25,17,240833
2016,5,25,18,249031
2016,5,25,19,256760
2016,5,25,20,263498
2016,5,25,21,268816
2016,5,25,22,272320
2016,5,25,23,273871
2016,5,25,24,271305
2016,5,26,1,265867
2016,5,26,2,261052
2016,5,26,3,256261
2016,5,26,4,244320
2016,5,26,5,228070
2016,5,26,6,212925
2016,5,26,7,200361
2016,5,26,8,190567
2016,5,26,9,183649
2016,5,26,10,181066
2016,5,26,11,184021
2016,5,26,12,193711
2016,5,26,13,205505
2016,5,26,14,216445
2016,5,26,15,226964
2016,5,26,16,238264
2016,5,26,17,248687
2016,5,26,18,257335
2016,5,26,19,265153
2016,5,26,20,270536
2016,5,26,21,275179
2016,5,26,22,277511
2016,5,26,23,277004
2016,5,26,24,273341
2016,5,27,1,267046
2016,5,27,2,261826
2016,5,27,3,257445
2016,5,27,4,245024
2016,5,27,5,229838
2016,5,27,6,214473
2016,5,27,7,201310
2016,5,27,8,191074
2016,5,27,9,184450
2016,5,27,10,182066
2016,5,27,11,184545
2016,5,27,12,192179
2016,5,27,13,202647
2016,5,27,14,214655
2016,5,27,15,226236
2016,5,27,16,238011
2016,5,27,17,248464
2016,5,27,18,257726
2016,5,27,19,263815
2016,5,27,20,268877
2016,5,27,21,271988
2016,5,27,22,273454
2016,5,27,23,272658
2016,5,27,24,267815
2016,5,28,1,260371
2016,5,28,2,254114
2016,5,28,3,249282
2016,5,28,4,238648
2016,5,28,5,224010
2016,5,28,6,209127
2016,5,28,7,197176
2016,5,28,8,187800
2016,5,28,9,180508
2016,5,28,10,176145
2016,5,28,11,174144
2016,5,28,12,174741
2016,5,28,13,178935
2016,5,28,14,188997
2016,5,28,15,202498
2016,5,28,16,216082
2016,5,28,17,228588
2016,5,28,18,238862
2016,5,28,19,246401
2016,5,28,20,252346
2016,5,28,21,257326
2016,5,28,22,261606
2016,5,28,23,263564
2016,5,28,24,262219
2016,5,29,1,256794
2016,5,29,2,250779
2016,5,29,3,245881
2016,5,29,4,236370
2016,5,29,5,222406
2016,5,29,6,209208
2016,5,29,7,197127
2016,5,29,8,187065
2016,5,29,9,179578
2016,5,29,10,174759
2016,5,29,11,172360
2016,5,29,12,171260
2016,5,29,13,173859
2016,5,29,14,182342
2016,5,29,15,195424
2016,5,29,16,209012
2016,5,29,17,221509
2016,5,29,18,232147
2016,5,29,19,240268
2016,5,29,20,246158
2016,5,29,21,250393
2016,5,29,22,253218
2016,5,29,23,254291
2016,5,29,24,252558
2016,5,30,1,247404
2016,5,30,2,241708
2016,5,30,3,236587
2016,5,30,4,228220
2016,5,30,5,215609
2016,5,30,6,202342
2016,5,30,7,190300
2016,5,30,8,181589
2016,5,30,9,174908
2016,5,30,10,171249
2016,5,30,11,170128
2016,5,30,12,170359
2016,5,30,13,173375
2016,5,30,14,181542
2016,5,30,15,195200
2016,5,30,16,210253
2016,5,30,17,224603
2016,5,30,18,236512
2016,5,30,19,245249
2016,5,30,20,251993
2016,5,30,21,256963
2016,5,30,22,260917
2016,5,30,23,263483
2016,5,30,24,263185
2016,5,31,1,260099
2016,5,31,2,255556
2016,5,31,3,250788
2016,5,31,4,239363
2016,5,31,5,223393
2016,5,31,6,208803
2016,5,31,7,196117
2016,5,31,8,186221
2016,5,31,9,179652
2016,5,31,10,177627
2016,5,31,11,181301
2016,5,31,12,190519
2016,5,31,13,202312
2016,5,31,14,215232
2016,5,31,15,228830
2016,5,31,16,242828
2016,5,31,17,255927
2016,5,31,18,266998
2016,5,31,19,276614
2016,5,31,20,283522
2016,5,31,21,287911
2016,5,31,22,289627
2016,5,31,23,289359
2016,5,31,24,285737
2016,6,1,1,279379
2016,6,1,2,272726
2016,6,1,3,266710
2016,6,1,4,252943
2016,6,1,5,235092
2016,6,1,6,218574
2016,6,1,7,204851
2016,6,1,8,194387
2016,6,1,9,187101
2016,6,1,10,184020
2016,6,1,11,186609
2016,6,1,12,194428
2016,6,1,13,205796
2016,6,1,14,217756
2016,6,1,15,229699
2016,6,1,16,242980
2016,6,1,17,255671
2016,6,1,18,266078
2016,6,1,19,275464
2016,6,1,20,282868
2016,6,1,21,287685
2016,6,1,22,290520
2016,6,1,23,289928
2016,6,1,24,285369
2016,6,2,1,278644
2016,6,2,2,272414
2016,6,2,3,266421
2016,6,2,4,253953
2016,6,2,5,236529
2016,6,2,6,220152
2016,6,2,7,206422
2016,6,2,8,195309
2016,6,2,9,188056
2016,6,2,10,185192
2016,6,2,11,187968
2016,6,2,12,196757
2016,6,2,13,207172
2016,6,2,14,218058
2016,6,2,15,228783
2016,6,2,16,239767
2016,6,2,17,250414
2016,6,2,18,259999
2016,6,2,19,269062
2016,6,2,20,276117
2016,6,2,21,281052
2016,6,2,22,283916
2016,6,2,23,284582
2016,6,2,24,281282
2016,6,3,1,275565
2016,6,3,2,270715
2016,6,3,3,264660
2016,6,3,4,252536
2016,6,3,5,236078
2016,6,3,6,220506
2016,6,3,7,206569
2016,6,3,8,197195
2016,6,3,9,188490
2016,6,3,10,185461
2016,6,3,11,188106
2016,6,3,12,195383
2016,6,3,13,205467
2016,6,3,14,216812
2016,6,3,15,228476
2016,6,3,16,241312
2016,6,3,17,253370
2016,6,3,18,263270
2016,6,3,19,272309
2016,6,3,20,279759
2016,6,3,21,284622
2016,6,3,22,287981
2016,6,3,23,287610
2016,6,3,24,283933
2016,6,4,1,277122
2016,6,4,2,270788
2016,6,4,3,265186
2016,6,4,4,254011
2016,6,4,5,238493
2016,6,4,6,222889
2016,6,4,7,209038
2016,6,4,8,197909
2016,6,4,9,189316
2016,6,4,10,183941
2016,6,4,11,182147
2016,6,4,12,182227
2016,6,4,13,186349
2016,6,4,14,195897
2016,6,4,15,208580
2016,6,4,16,222265
2016,6,4,17,235143
2016,6,4,18,245816
2016,6,4,19,254116
2016,6,4,20,260525
2016,6,4,21,265243
2016,6,4,22,268260
2016,6,4,23,269720
2016,6,4,24,267966
2016,6,5,1,263342
2016,6,5,2,258766
2016,6,5,3,253929
2016,6,5,4,244482
2016,6,5,5,230724
2016,6,5,6,215900
2016,6,5,7,203490
2016,6,5,8,193315
2016,6,5,9,185305
2016,6,5,10,180213
2016,6,5,11,177732
2016,6,5,12,176570
2016,6,5,13,178741
2016,6,5,14,187122
2016,6,5,15,198833
2016,6,5,16,211280
2016,6,5,17,222910
2016,6,5,18,233177
2016,6,5,19,241812
2016,6,5,20,248756
2016,6,5,21,254658
2016,6,5,22,259670
2016,6,5,23,263043
2016,6,5,24,263647
2016,6,6,1,261105
2016,6,6,2,257079
2016,6,6,3,252178
2016,6,6,4,242925
2016,6,6,5,228363
2016,6,6,6,213214
2016,6,6,7,200575
2016,6,6,8,190504
2016,6,6,9,183584
2016,6,6,10,181440
2016,6,6,11,184180
2016,6,6,12,192746
2016,6,6,13,204835
2016,6,6,14,216304
2016,6,6,15,229196
2016,6,6,16,241225
2016,6,6,17,252770
2016,6,6,18,262072
2016,6,6,19,270450
2016,6,6,20,278065
2016,6,6,21,283678
2016,6,6,22,287323
2016,6,6,23,289295
2016,6,6,24,287013
2016,6,7,1,282069
2016,6,7,2,275771
2016,6,7,3,268715
2016,6,7,4,256221
2016,6,7,5,238380
2016,6,7,6,222463
2016,6,7,7,209770
2016,6,7,8,199236
2016,6,7,9,191326
2016,6,7,10,188006
2016,6,7,11,190298
2016,6,7,12,197496
2016,6,7,13,207272
2016,6,7,14,218235
2016,6,7,15,230287
2016,6,7,16,243029
2016,6,7,17,254752
2016,6,7,18,264692
2016,6,7,19,273523
2016,6,7,20,280208
2016,6,7,21,285143
2016,6,7,22,288396
2016,6,7,23,290037
2016,6,7,24,288207
2016,6,8,1,282682
2016,6,8,2,274831
2016,6,8,3,267234
2016,6,8,4,253929
2016,6,8,5,235999
2016,6,8,6,219418
2016,6,8,7,205118
2016,6,8,8,193312
2016,6,8,9,185883
2016,6,8,10,182489
2016,6,8,11,185371
2016,6,8,12,191331
2016,6,8,13,200329
2016,6,8,14,210322
2016,6,8,15,221241
2016,6,8,16,232816
2016,6,8,17,243179
2016,6,8,18,251654
2016,6,8,19,259803
2016,6,8,20,266293
2016,6,8,21,271805
2016,6,8,22,275975
2016,6,8,23,278262
2016,6,8,24,277221
2016,6,9,1,272206
2016,6,9,2,265513
2016,6,9,3,259015
2016,6,9,4,247449
2016,6,9,5,230994
2016,6,9,6,215022
2016,6,9,7,200245
2016,6,9,8,190096
2016,6,9,9,182253
2016,6,9,10,179429
2016,6,9,11,181313
2016,6,9,12,188457
2016,6,9,13,197626
2016,6,9,14,207367
2016,6,9,15,218368
2016,6,9,16,229799
2016,6,9,17,241061
2016,6,9,18,250570
2016,6,9,19,259445
2016,6,9,20,267225
2016,6,9,21,273227
2016,6,9,22,278076
2016,6,9,23,280420
2016,6,9,24,278518
2016,6,10,1,273032
2016,6,10,2,267353
2016,6,10,3,262359
2016,6,10,4,251127
2016,6,10,5,234694
2016,6,10,6,218116
2016,6,10,7,205861
2016,6,10,8,195711
2016,6,10,9,188531
2016,6,10,10,184860
2016,6,10,11,186287
2016,6,10,12,192020
2016,6,10,13,201468
2016,6,10,14,213517
2016,6,10,15,227440
2016,6,10,16,241284
2016,6,10,17,254581
2016,6,10,18,266112
2016,6,10,19,275677
2016,6,10,20,283824
2016,6,10,21,290102
2016,6,10,22,295171
2016,6,10,23,296874
2016,6,10,24,293962
2016,6,11,1,286998
2016,6,11,2,278387
2016,6,11,3,270510
2016,6,11,4,258952
2016,6,11,5,243433
2016,6,11,6,227721
2016,6,11,7,213321
2016,6,11,8,203379
2016,6,11,9,194468
2016,6,11,10,188203
2016,6,11,11,186175
2016,6,11,12,186352
2016,6,11,13,191326
2016,6,11,14,202868
2016,6,11,15,219099
2016,6,11,16,236815
2016,6,11,17,253534
2016,6,11,18,267596
2016,6,11,19,277836
2016,6,11,20,285686
2016,6,11,21,291388
2016,6,11,22,295420
2016,6,11,23,297702
2016,6,11,24,296041
2016,6,12,1,290650
2016,6,12,2,282988
2016,6,12,3,276025
2016,6,12,4,265204
2016,6,12,5,250305
2016,6,12,6,235674
2016,6,12,7,221286
2016,6,12,8,209371
2016,6,12,9,200395
2016,6,12,10,193944
2016,6,12,11,190118
2016,6,12,12,188171
2016,6,12,13,192104
2016,6,12,14,204056
2016,6,12,15,218915
2016,6,12,16,234105
2016,6,12,17,247429
2016,6,12,18,258763
2016,6,12,19,267320
2016,6,12,20,272887
2016,6,12,21,276430
2016,6,12,22,278567
2016,6,12,23,279445
2016,6,12,24,277216
2016,6,13,1,271806
2016,6,13,2,265313
2016,6,13,3,259715
2016,6,13,4,249674
2016,6,13,5,234821
2016,6,13,6,220195
2016,6,13,7,207941
2016,6,13,8,197535
2016,6,13,9,190530
2016,6,13,10,187464
2016,6,13,11,189973
2016,6,13,12,197176
2016,6,13,13,208171
2016,6,13,14,220332
2016,6,13,15,233758
2016,6,13,16,248020
2016,6,13,17,261532
2016,6,13,18,272999
2016,6,13,19,283013
2016,6,13,20,290372
2016,6,13,21,295092
2016,6,13,22,297883
2016,6,13,23,298725
2016,6,13,24,295748
2016,6,14,1,291936
2016,6,14,2,283099
2016,6,14,3,276273
2016,6,14,4,263779
2016,6,14,5,246211
2016,6,14,6,229606
2016,6,14,7,215362
2016,6,14,8,204410
2016,6,14,9,196611
2016,6,14,10,193200
2016,6,14,11,195200
2016,6,14,12,202589
2016,6,14,13,212870
2016,6,14,14,224926
2016,6,14,15,238306
2016,6,14,16,252123
2016,6,14,17,265606
2016,6,14,18,277100
2016,6,14,19,286760
2016,6,14,20,293681
2016,6,14,21,297981
2016,6,14,22,301052
2016,6,14,23,302026
2016,6,14,24,298975
2016,6,15,1,292932
2016,6,15,2,285637
2016,6,15,3,278799
2016,6,15,4,266340
2016,6,15,5,249442
2016,6,15,6,233220
2016,6,15,7,219153
2016,6,15,8,208645
2016,6,15,9,201153
2016,6,15,10,197479
2016,6,15,11,199358
2016,6,15,12,206946
2016,6,15,13,216969
2016,6,15,14,229225
2016,6,15,15,243220
2016,6,15,16,258011
2016,6,15,17,272682
2016,6,15,18,284688
2016,6,15,19,295656
2016,6,15,20,304529
2016,6,15,21,310742
2016,6,15,22,315127
2016,6,15,23,316205
2016,6,15,24,313599
2016,6,16,1,306759
2016,6,16,2,298469
2016,6,16,3,290038
2016,6,16,4,276585
2016,6,16,5,258533
2016,6,16,6,241261
2016,6,16,7,226452
2016,6,16,8,214895
2016,6,16,9,206552
2016,6,16,10,202583
2016,6,16,11,204351
2016,6,16,12,211223
2016,6,16,13,221269
2016,6,16,14,233870
2016,6,16,15,247525
2016,6,16,16,261769
2016,6,16,17,275437
2016,6,16,18,286916
2016,6,16,19,296827
2016,6,16,20,304323
2016,6,16,21,308721
2016,6,16,22,311310
2016,6,16,23,311698
2016,6,16,24,308741
2016,6,17,1,302946
2016,6,17,2,295917
2016,6,17,3,287998
2016,6,17,4,274922
2016,6,17,5,258891
2016,6,17,6,242385
2016,6,17,7,227237
2016,6,17,8,214478
2016,6,17,9,205962
2016,6,17,10,201843
2016,6,17,11,202854
2016,6,17,12,208429
2016,6,17,13,217262
2016,6,17,14,229763
2016,6,17,15,244586
2016,6,17,16,259437
2016,6,17,17,273017
2016,6,17,18,283902
2016,6,17,19,292441
2016,6,17,20,298810
2016,6,17,21,303481
2016,6,17,22,306274
2016,6,17,23,306462
2016,6,17,24,302549
2016,6,18,1,295178
2016,6,18,2,285852
2016,6,18,3,277407
2016,6,18,4,265182
2016,6,18,5,248862
2016,6,18,6,232975
2016,6,18,7,218159
2016,6,18,8,205545
2016,6,18,9,196672
2016,6,18,10,190967
2016,6,18,11,188203
2016,6,18,12,188006
2016,6,18,13,192463
2016,6,18,14,202766
2016,6,18,15,216125
2016,6,18,16,230538
2016,6,18,17,244959
2016,6,18,18,257466
2016,6,18,19,267454
2016,6,18,20,275758
2016,6,18,21,282413
2016,6,18,22,287377
2016,6,18,23,289980
2016,6,18,24,288057
2016,6,19,1,281491
2016,6,19,2,272931
2016,6,19,3,265891
2016,6,19,4,255767
2016,6,19,5,240962
2016,6,19,6,225575
2016,6,19,7,211975
2016,6,19,8,200409
2016,6,19,9,191954
2016,6,19,10,186082
2016,6,19,11,182398
2016,6,19,12,180828
2016,6,19,13,183746
2016,6,19,14,193682
2016,6,19,15,208050
2016,6,19,16,224114
2016,6,19,17,239649
2016,6,19,18,253464
2016,6,19,19,265483
2016,6,19,20,275273
2016,6,19,21,283661
2016,6,19,22,290586
2016,6,19,23,295337
2016,6,19,24,295922
2016,6,20,1,292453
2016,6,20,2,286087
2016,6,20,3,280443
2016,6,20,4,269439
2016,6,20,5,253309
2016,6,20,6,236490
2016,6,20,7,222281
2016,6,20,8,210131
2016,6,20,9,201717
2016,6,20,10,197416
2016,6,20,11,198753
2016,6,20,12,205429
2016,6,20,13,216784
2016,6,20,14,230994
2016,6,20,15,247376
2016,6,20,16,264761
2016,6,20,17,281697
2016,6,20,18,296507
2016,6,20,19,309301
2016,6,20,20,319123
2016,6,20,21,326778
2016,6,20,22,332308
2016,6,20,23,334619
2016,6,20,24,332607
2016,6,21,1,325851
2016,6,21,2,315898
2016,6,21,3,306541
2016,6,21,4,291120
2016,6,21,5,270080
2016,6,21,6,250779
2016,6,21,7,234706
2016,6,21,8,221074
2016,6,21,9,211388
2016,6,21,10,206427
2016,6,21,11,207202
2016,6,21,12,213828
2016,6,21,13,223718
2016,6,21,14,235188
2016,6,21,15,249131
2016,6,21,16,264880
2016,6,21,17,280483
2016,6,21,18,293571
2016,6,21,19,305117
2016,6,21,20,313980
2016,6,21,21,320300
2016,6,21,22,325011
2016,6,21,23,326882
2016,6,21,24,324222
2016,6,22,1,317633
2016,6,22,2,309121
2016,6,22,3,300073
2016,6,22,4,286071
2016,6,22,5,266560
2016,6,22,6,247850
2016,6,22,7,232436
2016,6,22,8,219959
2016,6,22,9,211241
2016,6,22,10,205740
2016,6,22,11,206394
2016,6,22,12,212414
2016,6,22,13,222809
2016,6,22,14,234994
2016,6,22,15,249123
2016,6,22,16,264173
2016,6,22,17,278668
2016,6,22,18,291177
2016,6,22,19,302606
2016,6,22,20,311750
2016,6,22,21,318562
2016,6,22,22,324541
2016,6,22,23,327134
2016,6,22,24,325718
2016,6,23,1,320298
2016,6,23,2,311971
2016,6,23,3,303889
2016,6,23,4,289768
2016,6,23,5,270678
2016,6,23,6,252789
2016,6,23,7,237556
2016,6,23,8,224907
2016,6,23,9,215567
2016,6,23,10,210550
2016,6,23,11,211417
2016,6,23,12,217917
2016,6,23,13,226855
2016,6,23,14,238191
2016,6,23,15,251910
2016,6,23,16,267045
2016,6,23,17,281490
2016,6,23,18,293624
2016,6,23,19,305005
2016,6,23,20,312728
2016,6,23,21,319033
2016,6,23,22,322931
2016,6,23,23,323699
2016,6,23,24,320330
2016,6,24,1,312729
2016,6,24,2,304590
2016,6,24,3,298970
2016,6,24,4,283165
2016,6,24,5,264449
2016,6,24,6,247892
2016,6,24,7,232580
2016,6,24,8,219879
2016,6,24,9,210771
2016,6,24,10,206095
2016,6,24,11,206794
2016,6,24,12,212204
2016,6,24,13,220351
2016,6,24,14,232006
2016,6,24,15,247370
2016,6,24,16,263111
2016,6,24,17,277962
2016,6,24,18,290454
2016,6,24,19,301304
2016,6,24,20,309878
2016,6,24,21,315342
2016,6,24,22,319280
2016,6,24,23,320303
2016,6,24,24,316827
2016,6,25,1,309379
2016,6,25,2,299841
2016,6,25,3,291060
2016,6,25,4,278480
2016,6,25,5,261657
2016,6,25,6,244321
2016,6,25,7,229403
2016,6,25,8,217175
2016,6,25,9,206846
2016,6,25,10,200992
2016,6,25,11,198394
2016,6,25,12,197558
2016,6,25,13,202428
2016,6,25,14,214050
2016,6,25,15,229437
2016,6,25,16,247431
2016,6,25,17,264031
2016,6,25,18,277376
2016,6,25,19,287743
2016,6,25,20,296001
2016,6,25,21,302681
2016,6,25,22,307846
2016,6,25,23,310007
2016,6,25,24,308077
2016,6,26,1,302266
2016,6,26,2,293279
2016,6,26,3,286117
2016,6,26,4,274603
2016,6,26,5,258415
2016,6,26,6,242180
2016,6,26,7,228574
2016,6,26,8,216337
2016,6,26,9,206973
2016,6,26,10,200274
2016,6,26,11,196294
2016,6,26,12,193921
2016,6,26,13,197026
2016,6,26,14,207873
2016,6,26,15,223671
2016,6,26,16,240560
2016,6,26,17,257034
2016,6,26,18,271708
2016,6,26,19,283727
2016,6,26,20,292794
2016,6,26,21,299287
2016,6,26,22,304501
2016,6,26,23,308093
2016,6,26,24,307706
2016,6,27,1,303249
2016,6,27,2,295247
2016,6,27,3,288252
2016,6,27,4,276199
2016,6,27,5,260127
2016,6,27,6,242702
2016,6,27,7,228004
2016,6,27,8,216271
2016,6,27,9,207882
2016,6,27,10,204018
2016,6,27,11,205412
2016,6,27,12,211822
2016,6,27,13,222133
2016,6,27,14,235786
2016,6,27,15,252035
2016,6,27,16,269703
2016,6,27,17,286762
2016,6,27,18,301560
2016,6,27,19,313982
2016,6,27,20,323688
2016,6,27,21,330083
2016,6,27,22,333806
2016,6,27,23,334085
2016,6,27,24,330355
2016,6,28,1,323256
2016,6,28,2,314115
2016,6,28,3,304408
2016,6,28,4,289922
2016,6,28,5,270085
2016,6,28,6,251399
2016,6,28,7,235230
2016,6,28,8,222583
2016,6,28,9,214191
2016,6,28,10,209546
2016,6,28,11,210618
2016,6,28,12,216415
2016,6,28,13,225513
2016,6,28,14,236587
2016,6,28,15,250007
2016,6,28,16,264592
2016,6,28,17,278498
2016,6,28,18,290532
2016,6,28,19,300733
2016,6,28,20,308238
2016,6,28,21,312380
2016,6,28,22,314492
2016,6,28,23,314538
2016,6,28,24,310893
2016,6,29,1,304103
2016,6,29,2,295876
2016,6,29,3,287409
2016,6,29,4,274097
2016,6,29,5,256791
2016,6,29,6,239506
2016,6,29,7,224760
2016,6,29,8,212555
2016,6,29,9,204026
2016,6,29,10,199695
2016,6,29,11,200676
2016,6,29,12,206655
2016,6,29,13,216316
2016,6,29,14,228459
2016,6,29,15,241146
2016,6,29,16,255513
2016,6,29,17,269985
2016,6,29,18,282745
2016,6,29,19,294303
2016,6,29,20,303792
2016,6,29,21,310539
2016,6,29,22,315383
2016,6,29,23,317170
2016,6,29,24,314771
2016,6,30,1,308000
2016,6,30,2,298604
2016,6,30,3,290036
2016,6,30,4,276868
2016,6,30,5,258481
2016,6,30,6,240080
2016,6,30,7,224818
2016,6,30,8,212177
2016,6,30,9,203518
2016,6,30,10,199103
2016,6,30,11,199863
2016,6,30,12,205323
2016,6,30,13,214404
2016,6,30,14,226134
2016,6,30,15,240071
2016,6,30,16,254638
2016,6,30,17,268638
2016,6,30,18,280712
2016,6,30,19,291218
2016,6,30,20,300383
2016,6,30,21,307192
2016,6,30,22,311948
2016,6,30,23,313514
2016,6,30,24,310459
2016,7,1,1,303742
2016,7,1,2,295252
2016,7,1,3,287545
2016,7,1,4,275113
2016,7,1,5,257875
2016,7,1,6,240314
2016,7,1,7,225194
2016,7,1,8,213286
2016,7,1,9,204697
2016,7,1,10,200216
2016,7,1,11,200837
2016,7,1,12,206241
2016,7,1,13,214476
2016,7,1,14,225147
2016,7,1,15,239135
2016,7,1,16,254141
2016,7,1,17,267954
2016,7,1,18,279747
2016,7,1,19,289782
2016,7,1,20,297808
2016,7,1,21,303003
2016,7,1,22,305820
2016,7,1,23,306133
2016,7,1,24,302667
2016,7,2,1,295467
2016,7,2,2,286001
2016,7,2,3,277546
2016,7,2,4,265788
2016,7,2,5,249802
2016,7,2,6,233421
2016,7,2,7,219952
2016,7,2,8,209021
2016,7,2,9,200045
2016,7,2,10,194013
2016,7,2,11,190747
2016,7,2,12,189479
2016,7,2,13,192240
2016,7,2,14,200714
2016,7,2,15,213583
2016,7,2,16,228150
2016,7,2,17,242004
2016,7,2,18,253188
2016,7,2,19,261266
2016,7,2,20,267606
2016,7,2,21,272245
2016,7,2,22,275852
2016,7,2,23,277409
2016,7,2,24,276140
2016,7,3,1,271371
2016,7,3,2,265352
2016,7,3,3,260338
2016,7,3,4,251199
2016,7,3,5,237998
2016,7,3,6,224391
2016,7,3,7,212409
2016,7,3,8,202508
2016,7,3,9,194681
2016,7,3,10,189157
2016,7,3,11,186247
2016,7,3,12,184533
2016,7,3,13,185941
2016,7,3,14,193418
2016,7,3,15,205888
2016,7,3,16,219784
2016,7,3,17,232592
2016,7,3,18,244417
2016,7,3,19,253483
2016,7,3,20,260640
